,Age,DailyRate,DistanceFromHome,Education,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
409,0.5558522548689022,-0.6705617376004892,2.4441291486822943,2,1,92,3,2,3,4556,12932,2,11,3,2,80,1,19,3,3,5,4,0,2,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
410,-0.7581699611438873,-1.203568717155119,-0.8875151110697495,3,3,43,1,2,4,6091,24793,2,20,4,3,80,0,11,2,3,5,4,0,2,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
411,2.526885578888087,-0.9432629829540208,-0.270543951856408,3,1,41,3,5,1,19566,3854,5,11,3,4,80,0,33,5,1,29,8,11,10,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
412,0.9938596602064987,1.6920226880532891,1.0867925984129432,3,3,87,3,2,3,4810,26314,2,14,3,3,80,1,19,5,2,10,7,0,8,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
413,0.5558522548689022,1.4019677270863509,2.320734916839626,4,4,88,2,2,4,4523,4386,0,11,3,4,80,3,7,4,4,6,5,0,4,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
414,-1.4151810691502822,1.600295905525283,-1.0109093429124179,1,1,62,3,1,2,3202,21972,1,16,3,2,80,0,6,4,3,5,3,1,4,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True
415,-0.3201625558062908,-1.2556298639953387,-0.3939381836990763,2,4,33,1,1,3,2351,12253,0,16,3,4,80,1,3,3,2,2,2,1,0,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
416,0.11784484953130571,1.7044181992057224,-0.8875151110697495,2,4,42,3,1,4,1702,12106,1,23,4,3,80,1,1,3,3,1,0,0,0,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
417,0.33684855220010396,1.4763407940009505,-0.8875151110697495,4,3,79,3,5,3,18041,13022,0,14,3,4,80,0,21,2,3,20,15,1,12,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
418,-1.1961773664814839,1.3548647847071045,1.7037637576262845,3,1,90,3,1,4,2886,3032,1,22,4,2,80,2,3,3,1,3,2,0,2,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
419,-0.7581699611438873,1.4812989984619238,-0.7641208792270812,3,3,53,3,1,4,2097,16734,4,15,3,3,80,1,9,3,1,5,3,1,4,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
420,-0.8676718124782865,0.4549506750404503,-0.7641208792270812,4,2,93,2,3,3,11935,21526,1,18,3,3,80,0,10,2,3,10,2,0,7,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
421,-0.8676718124782865,-0.977970414180834,1.950552221311621,5,3,71,2,1,2,2546,18300,5,16,3,2,80,0,6,2,4,2,2,1,1,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
422,-1.9626903258222779,-0.7771631335114152,-0.8875151110697495,2,1,52,2,1,4,2564,18437,1,12,3,3,80,0,1,3,4,1,0,0,0,True,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False
423,-0.7581699611438873,1.4763407940009505,1.5803695257836163,4,3,69,3,3,1,8412,2890,0,11,3,3,80,0,10,3,3,9,8,7,8,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
424,2.1983800248848895,-1.4688326558171907,2.4441291486822943,3,1,56,2,4,4,14118,22102,3,12,3,3,80,1,32,3,2,1,0,0,0,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
425,1.4318670655440953,0.7350892270854419,2.4441291486822943,4,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7,False,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
426,-0.7581699611438873,0.7772339650037149,-0.8875151110697495,3,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
427,2.526885578888087,1.7267301192801021,2.320734916839626,3,3,80,2,3,1,10266,2845,4,19,3,4,80,0,22,5,4,18,13,13,11,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
428,1.103361511540898,0.44751336834899036,-0.8875151110697495,2,1,65,3,2,4,5070,7389,5,13,3,3,80,3,20,2,3,5,0,0,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
429,0.9938596602064987,0.5119700263416432,-0.8875151110697495,3,1,51,3,4,3,17861,2288,6,13,3,3,80,0,26,2,1,3,2,0,1,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
430,-0.2106607044718917,-1.6324534030293096,1.5803695257836163,3,4,46,1,1,3,4230,19225,0,15,3,3,80,0,6,2,3,5,4,4,3,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
431,1.869874470881692,-0.6308961019127028,-0.14714972001373974,4,3,42,3,2,3,3780,23428,7,11,3,3,80,0,19,3,3,1,0,0,0,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
432,-0.3201625558062908,1.2408260821047186,-0.8875151110697495,4,4,62,2,1,3,2768,8416,3,12,3,3,80,1,14,3,3,7,3,5,7,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
433,0.9938596602064987,0.7995458850780948,0.09963874367159682,3,3,94,2,3,4,9071,11563,2,19,3,3,80,1,15,3,3,3,2,1,2,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True
434,-0.6486681098094882,1.1689321174206058,-0.02375548817107146,1,3,33,3,3,2,10648,14394,1,25,4,4,80,1,13,6,4,13,8,0,8,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
435,-0.42966440714069,1.1763694241120657,0.7166099028849382,1,2,56,3,3,3,13610,24619,7,12,3,4,80,0,15,2,4,7,6,7,7,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
436,-0.42966440714069,-0.5342111149237234,0.09963874367159682,1,1,38,1,1,4,3408,6705,7,13,3,1,80,3,8,2,3,4,3,1,3,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
437,-0.7581699611438873,-0.9655749030284007,-0.270543951856408,1,4,57,3,1,2,2983,18398,0,14,3,1,80,0,4,3,3,3,2,1,2,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False
438,-0.2106607044718917,1.173890321881579,0.8400041347276065,3,4,72,3,3,3,7632,14295,4,12,3,3,80,0,10,2,3,8,7,0,0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
439,-0.6486681098094882,-0.6656035331395159,1.3335810620982798,3,1,66,3,3,3,9824,22908,3,12,3,1,80,0,12,2,3,1,0,0,0,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
440,-0.3201625558062908,0.4599088795014236,1.7037637576262845,3,2,43,3,3,1,9950,11533,9,15,3,3,80,3,11,2,3,3,2,0,2,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
441,0.5558522548689022,1.6647525635179359,-0.5173324155417446,2,2,97,3,1,3,2093,9260,4,17,3,4,80,1,8,4,3,2,2,2,0,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
442,-0.10115885313749257,-0.41521420786036417,0.09963874367159682,4,2,32,3,3,4,9980,15318,1,14,3,4,80,0,10,3,2,10,3,9,7,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False
443,-1.6341847718190805,1.4019677270863509,-0.6407266473844129,1,3,99,2,1,3,3894,9129,5,16,3,3,80,0,4,3,3,2,2,1,2,True,True,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False
444,1.2128633628752972,-1.5853504606500635,-0.8875151110697495,5,2,37,3,2,4,4051,19658,2,14,3,1,80,1,14,2,3,9,7,6,7,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
445,1.979376322216091,0.7797130672342015,1.0867925984129432,5,1,83,3,4,2,16835,9873,3,23,4,4,80,0,37,2,3,10,9,7,7,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
446,0.4463504035345031,-1.3275238286794517,0.09963874367159682,2,4,56,3,2,4,6230,13430,7,14,3,4,80,0,16,3,3,14,3,1,10,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
447,-0.2106607044718917,-0.4548798435481506,-1.0109093429124179,3,2,85,3,2,3,4717,18659,9,11,3,3,80,0,15,2,3,11,9,6,9,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
448,0.33684855220010396,-1.2407552506124189,-0.3939381836990763,3,2,75,3,4,3,13237,20364,7,15,3,3,80,0,22,3,3,20,6,5,13,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
449,0.22734670086570485,-0.8912018361138011,-0.14714972001373974,1,3,48,3,1,3,3755,17872,1,11,3,1,80,1,8,3,3,8,3,0,7,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
450,-0.6486681098094882,0.06325252262355946,-0.8875151110697495,1,2,77,3,2,4,6582,8346,4,13,3,3,80,0,10,2,4,6,5,0,5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
451,0.5558522548689022,-1.1986105126941458,1.827157989468953,3,4,56,3,3,1,7406,6950,1,21,4,4,80,1,10,5,2,10,9,5,8,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,True
452,0.8843578088720997,-0.5986677729163763,-0.8875151110697495,3,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
453,-1.1961773664814839,-0.9333465740320742,0.9633983665702748,4,2,58,3,1,3,2741,22808,0,11,3,2,80,1,8,2,2,7,7,1,0,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
454,-0.8676718124782865,-1.4142924067464844,1.2101868302556114,3,4,34,3,2,4,4262,22645,4,12,3,2,80,2,8,2,4,3,2,1,2,False,False,True,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False
455,-0.42966440714069,0.2962881322893046,-1.0109093429124179,5,1,95,4,4,3,16184,22578,4,19,3,3,80,1,10,2,3,6,1,0,5,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
456,-0.6486681098094882,-0.28382178964457166,-0.270543951856408,3,3,44,2,3,4,11557,25291,9,21,4,3,80,1,10,3,2,5,4,0,1,False,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
457,-2.072192177156677,1.2482633887961785,-0.5173324155417446,3,2,69,3,1,2,1878,8059,1,14,3,4,80,0,0,3,3,0,0,0,0,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True
458,0.33684855220010396,0.7226937159330086,2.320734916839626,3,3,58,1,3,1,10932,11373,3,15,3,3,80,1,20,2,3,1,0,0,1,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
459,0.4463504035345031,-0.7275810889016822,-0.8875151110697495,4,1,62,2,2,3,6811,2112,2,17,3,1,80,0,10,3,3,8,7,0,7,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
460,-1.1961773664814839,-0.06813989559223305,2.4441291486822943,2,1,45,3,2,3,4306,4267,5,12,3,1,80,2,8,5,3,0,0,0,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
461,-0.2106607044718917,-1.5060191892744905,-1.0109093429124179,3,1,80,3,2,3,4859,6698,1,16,3,4,80,0,5,3,3,5,4,0,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
462,-0.3201625558062908,-1.3498357487538315,1.456975293940948,4,4,74,4,2,4,5337,19921,1,12,3,4,80,0,10,3,3,10,7,5,7,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
463,-1.1961773664814839,-0.821786973660175,1.827157989468953,3,3,66,1,1,4,2340,23213,1,18,3,2,80,0,1,3,1,1,0,0,0,True,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
464,0.008342998196906572,-0.00864144206055342,-1.0109093429124179,3,2,59,3,3,4,7491,23848,4,17,3,4,80,0,12,3,4,6,5,1,2,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
465,0.9938596602064987,0.5739475821038096,1.0867925984129432,1,1,86,3,3,3,10527,8984,5,11,3,4,80,0,28,3,2,2,2,1,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
466,0.4463504035345031,1.173890321881579,-0.8875151110697495,5,2,91,3,4,1,16595,5626,7,16,3,2,80,1,22,2,3,18,16,11,8,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
467,0.008342998196906572,-1.6374116074902831,-0.02375548817107146,4,1,69,3,3,2,8834,24666,1,13,3,4,80,1,9,6,3,9,5,7,7,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
468,1.6508707682128936,0.3805776081258508,-0.3939381836990763,2,4,78,3,2,1,5577,22087,3,12,3,2,80,2,18,3,3,10,9,6,9,False,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True
469,-0.5391662584750891,1.6647525635179359,0.2230329755142651,4,4,60,4,2,3,4707,23914,8,12,3,4,80,0,6,2,3,4,2,1,2,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
470,-1.4151810691502822,-0.6631244309090293,1.827157989468953,3,4,38,3,1,4,2400,5530,0,13,3,3,80,2,3,3,3,2,2,2,1,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
471,0.11784484953130571,1.7168137103581556,0.09963874367159682,3,3,76,3,2,3,9824,22174,3,19,3,3,80,1,18,4,3,1,0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
472,0.008342998196906572,-0.8837645294223412,-1.0109093429124179,4,2,65,3,2,2,6447,15701,6,12,3,2,80,1,8,2,2,6,5,4,3,False,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
473,1.3223652142096962,1.097038152736493,1.0867925984129432,4,4,58,2,5,3,19502,2125,1,17,3,3,80,1,31,5,3,31,9,0,9,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
474,-1.4151810691502822,-0.2763844829531117,1.7037637576262845,3,2,89,4,1,4,2725,21630,1,11,3,2,80,2,6,3,3,6,5,1,4,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
475,-1.1961773664814839,-0.24663525618727192,2.320734916839626,2,1,66,3,2,2,6272,7428,1,20,4,4,80,2,6,5,4,5,3,1,4,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
476,-1.4151810691502822,0.0508570114711262,0.9633983665702748,2,4,94,2,1,2,2127,9100,1,21,4,4,80,1,1,2,3,1,0,0,0,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False
477,1.4318670655440953,1.0995172549669796,-0.7641208792270812,3,1,99,3,5,2,18200,7999,1,11,3,3,80,1,32,2,3,32,5,10,7,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False
478,-1.3056792178158831,-0.4474425368566906,0.4698214391996017,1,2,40,3,1,3,2096,26376,1,11,3,3,80,0,7,1,3,7,4,0,6,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False
479,-1.4151810691502822,1.2011604464169323,-0.270543951856408,3,1,55,3,1,3,2886,14168,1,16,3,4,80,1,6,4,3,6,3,1,2,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
480,-0.7581699611438873,-0.8788063249613679,0.3464272073569334,4,2,74,2,1,1,2033,14470,1,18,3,3,80,1,1,2,4,1,0,0,0,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
481,-0.3201625558062908,-1.359752157675778,-1.0109093429124179,2,2,83,2,1,4,3622,22794,1,13,3,4,80,1,6,3,3,6,5,1,3,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
482,-0.6486681098094882,1.394530420394891,0.4698214391996017,4,2,46,3,2,1,4233,11512,2,17,3,3,80,0,9,2,1,3,1,1,2,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
483,-0.2106607044718917,-0.6556871242175693,1.950552221311621,2,1,54,2,2,4,3681,14004,4,14,3,4,80,0,9,3,3,3,2,0,2,False,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
484,-0.6486681098094882,-0.6879154532138958,-0.3939381836990763,4,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,4,7,7,5,7,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
485,-1.0866755151470848,-0.011120544291040072,-0.3939381836990763,4,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
486,0.008342998196906572,-0.6061050796078363,-0.8875151110697495,3,4,75,3,2,3,9602,3010,4,11,3,3,80,1,17,3,2,3,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True
487,-1.8531884744878788,0.3880149148173107,-1.0109093429124179,3,4,83,2,1,2,2836,11757,1,13,3,4,80,0,1,0,4,1,0,0,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
488,0.5558522548689022,-0.4474425368566906,-0.8875151110697495,4,3,81,3,2,4,4089,5718,1,13,3,2,80,2,10,4,3,10,2,2,2,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
489,0.6653541062033014,-0.050786179978826486,-0.3939381836990763,4,2,50,2,4,4,16627,2671,4,14,3,3,80,1,21,3,2,1,0,0,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
490,0.11784484953130571,-1.0920091167832198,-1.0109093429124179,1,3,43,3,1,1,2619,14561,3,17,3,4,80,0,8,3,2,0,0,0,0,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
491,0.6653541062033014,0.49213720849775006,-0.02375548817107146,5,4,72,3,2,3,5679,19627,3,13,3,2,80,1,10,3,3,8,7,4,7,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True
492,1.2128633628752972,1.074726232662113,-1.0109093429124179,4,4,40,2,4,1,15402,17997,7,11,3,1,80,1,21,3,1,3,2,0,2,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
493,0.7748559575377005,0.7673175560817683,-1.0109093429124179,4,1,50,2,2,3,5985,26894,4,11,3,2,80,0,10,1,4,2,2,0,2,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
494,-0.3201625558062908,-1.4837072692001108,0.59321567104227,3,3,31,3,1,3,2579,2912,1,18,3,4,80,2,8,3,3,8,2,0,6,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
495,-1.0866755151470848,1.5308810430716568,-0.8875151110697495,1,3,85,3,1,1,3041,16346,0,11,3,2,80,1,5,3,3,4,3,0,2,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
496,-1.7436866231534796,1.3399901713241846,1.5803695257836163,1,3,49,3,1,3,3447,24444,1,11,3,3,80,0,3,2,3,3,2,1,2,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
497,0.7748559575377005,1.2705753088705585,-0.7641208792270812,4,4,35,3,5,4,19513,9358,4,12,3,1,80,1,26,2,4,2,2,0,1,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True
498,-1.6341847718190805,-0.49206637700545036,-0.3939381836990763,1,1,69,3,1,3,2773,12145,0,20,4,4,80,0,3,3,3,2,2,2,2,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
499,-0.42966440714069,1.02514418805238,-0.14714972001373974,4,3,39,3,2,3,7104,20431,0,12,3,4,80,0,6,3,3,5,0,1,2,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
500,-0.5391662584750891,-0.387944083325011,-0.02375548817107146,4,1,92,3,2,4,6322,18089,1,12,3,4,80,1,6,2,2,6,4,0,5,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True
501,-0.7581699611438873,-1.5927877673415234,-0.7641208792270812,3,3,71,3,1,3,2083,22653,1,20,4,3,80,1,1,2,3,1,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
502,1.7603726195472926,-1.3994177933635645,-1.0109093429124179,1,4,34,3,2,1,8381,7507,7,20,4,4,80,0,18,2,4,14,7,8,10,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
503,-0.3201625558062908,1.4738616917704639,-1.0109093429124179,5,2,42,3,1,4,2691,7660,1,12,3,4,80,1,10,4,2,10,9,8,8,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
504,0.8843578088720997,-1.2308388416904723,2.0739464531542895,4,1,100,3,2,1,4286,5630,2,14,3,4,80,2,5,4,3,1,1,0,0,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
505,-1.1961773664814839,0.46734618619288354,-0.3939381836990763,3,3,71,3,1,4,2659,17759,1,13,3,3,80,1,3,2,3,3,2,0,2,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
506,0.008342998196906572,-0.7945168491248218,-0.7641208792270812,3,3,36,3,3,3,9434,9606,1,15,3,3,80,1,10,2,3,10,7,7,8,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
507,-0.8676718124782865,0.925980098832914,-0.7641208792270812,2,2,62,3,2,3,5561,3487,1,14,3,1,80,1,6,5,2,6,0,1,2,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
508,-0.2106607044718917,0.5318028441855365,-0.3939381836990763,4,2,82,1,2,4,6646,19368,1,13,3,2,80,0,17,3,3,17,11,11,8,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
509,-0.42966440714069,1.223472366491312,-0.3939381836990763,3,3,30,3,2,4,7725,5335,3,23,4,3,80,1,15,2,1,13,11,4,7,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
510,1.869874470881692,-1.0052405387161871,1.2101868302556114,4,3,88,3,3,2,10725,6729,2,15,3,3,80,1,16,1,4,9,7,7,1,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False
511,-0.10115885313749257,0.2739762122149248,-0.02375548817107146,2,2,48,2,2,2,8847,13934,2,11,3,3,80,1,13,2,3,3,2,0,2,False,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True
512,-1.0866755151470848,0.7747548627732282,-0.7641208792270812,4,1,54,2,1,4,2045,15174,0,13,3,4,80,0,5,0,3,4,2,1,1,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False
513,-1.8531884744878788,1.387093113703431,0.09963874367159682,1,4,32,3,1,3,1009,26999,1,11,3,4,80,0,1,5,3,1,0,1,1,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True
514,-0.42966440714069,0.6780698757842488,-0.7641208792270812,3,1,70,3,1,1,3348,3164,1,11,3,1,80,0,10,3,3,10,8,9,7,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True
515,-0.2106607044718917,-0.1871368026555923,-0.7641208792270812,3,3,41,2,1,3,1281,16900,1,18,3,3,80,2,1,3,3,1,0,0,0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
516,-1.5246829204846812,0.20456134976129856,-0.6407266473844129,3,1,58,4,1,1,2819,8544,2,16,3,1,80,1,5,3,4,3,2,0,2,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False
517,-1.3056792178158831,0.01862868247479974,-0.14714972001373974,3,4,57,4,2,2,4851,15678,0,22,4,3,80,1,4,4,3,3,2,1,2,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
518,0.11784484953130571,-1.3870222822111313,-0.270543951856408,4,4,46,2,2,4,4028,7791,0,20,4,1,80,0,8,2,3,7,7,0,5,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
519,-0.8676718124782865,0.008712273552853136,-1.0109093429124179,4,2,76,1,1,4,2720,18959,1,18,3,4,80,1,10,5,3,10,7,2,8,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
520,1.2128633628752972,0.035982398088206295,-0.8875151110697495,1,2,56,4,2,2,8120,18597,3,12,3,4,80,0,12,3,3,2,2,2,2,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
521,-1.0866755151470848,1.5060900207667902,-0.7641208792270812,1,4,71,4,2,4,4647,16673,1,20,4,2,80,2,6,3,3,6,5,0,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
522,0.008342998196906572,1.04745610812676,0.09963874367159682,2,4,80,4,1,4,4680,15232,3,17,3,1,80,0,4,2,3,1,0,0,0,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
